comp_code,comp_name,open,low,high,lastDone,vol,buyval,sellVal,chg,uppricesum,downpricesum,upcnt,downcnt,unchgcnt
CCK,CCK CONSOLIDATED HOLDINGS BHD,0.618606557377,0.606639344262,0.629508196721,0.61737704918,36202.9672131148,2699.52459016394,1152.50819672131,0.004344262295,0.28,0.355,17,30,14
CCK-WA,CCK CONSOLIDATED HOLDINGS BERHAD - WARRANTS 2018/2023,0.124426229508,0.119836065574,0.128032786885,0.124344262295,21056.3442622951,7097.49180327869,6594.37704918033,0.001967213115,0.12,0.125,17,20,24
CCM,CHEMICAL COMPANY OF MALAYSIA,1.96393442623,1.946393442623,1.98393442623,1.996721311475,3360.16393442623,258.409836065574,343.639344262295,0.010819672131,2.63,0.63,26,24,11
CENSOF,CENSOF HOLDINGS BERHAD,0.144180327869,0.142131147541,0.147049180328,0.147950819672,3022.72131147541,1424.73770491803,1398.24590163934,0.001229508197,0.285,0.055,23,10,28
CENSOF-WB,CENSOF HOLDINGS BERHAD - WARRANTS B 14/19,0.00262295082,0.00237704918,0.003032786885,0.005737704918,3654.26229508197,4650.73770491803,11072.0655737705,0.000409836066,0.2,0.01,37,2,22
CEPAT,CEPATWAWASAN GROUP BHD,0.587540983607,0.582295081967,0.591639344262,0.596967213115,835.983606557377,174.131147540984,224.196721311475,0.002704918033,0.75,0.175,17,21,23
CEPCO,CONCRETE ENGINEERING PRODUCTS,0.059836065574,0.059836065574,0.059836065574,0.700327868852,1.213114754098,50.885245901639,19.44262295082,0.004016393443,39.07,0,56,0,5
CFM,COMPUTER FORMS (M) BHD,0.239836065574,0.239672131148,0.240327868852,1.222131147541,6,43.868852459016,9.885245901639,0.004918032787,59.92,0,50,0,11
CHEETAH,CHEETAH HOLDINGS BHD,0.082295081967,0.082295081967,0.083114754098,0.317459016393,15.311475409836,94.819672131148,59.180327868852,0.003770491803,14.345,0,47,0,14
CHGP,CHIN HIN GROUP PROPERTY BERHAD,0.238032786885,0.236557377049,0.240901639344,0.347868852459,570.098360655738,280.491803278689,279.16393442623,0.001229508197,6.745,0.045,34,6,21
CHGP-WA,CHIN HIN GROUP PROPERTY BERHAD - WARRANTS 2013/2023,0.063278688525,0.062295081967,0.06631147541,0.172786885246,418.83606557377,586.44262295082,558.540983606557,0.000163934426,6.71,0.03,50,4,7
CHHB,COUNTRY HEIGHTS HOLDINGS BHD,1.459672131148,1.446229508197,1.476393442623,1.515245901639,996.409836065574,201.655737704918,167.360655737705,0.004754098361,3.69,0.3,27,14,20
CHHB-WB,COUNTRY HEIGHTS HOLDINGS BERHAD - WARRANTS B,0.229754098361,0.228278688525,0.237704918033,0.377295081967,234.737704918033,161.114754098361,106.704918032787,0.003770491803,9.055,0.055,41,3,17
CHINHIN,CHIN HIN GROUP BERHAD,0.771967213115,0.766557377049,0.776721311475,0.785983606557,2790.85245901639,570.393442622951,1222.72131147541,0.001803278689,0.955,0.1,21,14,26
CHINTEK,CHIN TECK PLANTATIONS BHD,2.959508196721,2.945901639344,2.974426229508,6.698032786885,41.868852459016,12.83606557377,12.983606557377,0.014918032787,228.55,0.5,44,5,12
CHINWEL,CHIN WELL HOLDINGS BHD,1.776885245902,1.767213114754,1.788032786885,1.811475409836,1009.55737704918,208.049180327869,127.393442622951,0.006229508197,2.36,0.25,24,15,22
CHOOBEE,CHOO BEE METAL INDUSTRIES BHD,1.45,1.440655737705,1.462131147541,1.615081967213,229.770491803279,91.147540983607,127.16393442623,0.003606557377,10.29,0.22,35,14,12
CHUAN,CHUAN HUAT RESOURCES BHD,0.270737704918,0.268770491803,0.274754098361,0.384426229508,359.639344262295,148.639344262295,151.950819672131,0.002950819672,7.01,0.075,30,10,21
CICB,CENTRAL INDUSTRIAL CORPORATION,0.107786885246,0.10737704918,0.110409836066,0.577950819672,18.606557377049,81.459016393443,15.573770491803,0.002213114754,28.685,0.005,52,1,8
CIHLDG,C.I. HOLDINGS BHD,0.806557377049,0.798852459016,0.807049180328,1.410163934426,53.377049180328,34.032786885246,32.885245901639,0.000983606557,37.26,0.44,27,14,20
CIMB,CIMB GROUP HOLDINGS BERHAD,5.292950819672,5.253606557377,5.327704918033,5.279180327869,106376.426229508,3885.90163934426,8419.2131147541,0.019016393443,0.64,1.48,17,41,3
CJCEN,CJ CENTURY LOGISTICS HOLDINGS BERHAD,0.438032786885,0.433032786885,0.444098360656,0.438360655738,7911.63934426229,957.770491803279,614.573770491803,0.004180327869,0.165,0.145,20,22,19
CLIQ,CLIQ ENERGY BERHAD,0,0,0,0.72,0,0,0,0,4.32,0,6,0,0
CME,CME GROUP BHD,0.016885245902,0.016803278689,0.017213114754,0.038524590164,736.245901639344,60401.9836065574,6932.62295081967,0.000163934426,1.325,0.005,37,1,23
CME-WA,CME GROUP BERHAD - WARRANTS 2018/2028,0.001721311475,0.001721311475,0.001721311475,0.026557377049,19.72131147541,51885.7704918033,2452.24590163934,8.1967213E-05,1.515,0,57,0,4
CMMT,CAPITALAND MALAYSIA MALL TRUST,1.115081967213,1.105573770492,1.122131147541,1.113606557377,4849.65573770492,3461.75409836066,1344.09836065574,0.003606557377,0.18,0.27,14,22,25
CMSB,CAHYA MATA SARAWAK BHD,3.344918032787,3.300819672131,3.417049180328,3.349836065574,15573.6721311475,275.16393442623,443.426229508197,0.012950819672,1.62,1.32,25,31,5
CNASIA,CN ASIA CORPORATION BHD,0.165655737705,0.16393442623,0.173278688525,0.437704918033,85.934426229508,93.754098360656,137.491803278689,0.004098360656,16.61,0.015,50,1,10
CNI,CNI HOLDINGS BHD,0.066229508197,0.065573770492,0.06893442623,0.072295081967,3177.60655737705,9367.47540983607,5623.47540983607,0.000573770492,0.385,0.015,22,3,36
CNOUHUA,CHINA OUHUA WINERY HLDGS LTD,0.030327868852,0.029918032787,0.031147540984,0.046803278689,3606.81967213115,9716.27868852459,5925.40983606557,0.000737704918,1.02,0.015,29,3,29
COASTAL,COASTAL CONTRACTS BHD,1.115245901639,1.094262295082,1.135245901639,1.112131147541,2393.11475409836,164.639344262295,106.393442622951,0.014590163934,0.6,0.79,18,30,13
COCOLND,COCOALAND HOLDINGS BHD,1.690983606557,1.682131147541,1.697213114754,1.975901639344,367.901639344262,176.983606557377,97.508196721311,0.005737704918,17.72,0.34,17,17,27
COMCORP,COMINTEL CORPORATION BHD,0.090655737705,0.085081967213,0.094590163934,0.098360655738,3029.27868852459,1114.09836065574,755.098360655738,0.002540983607,0.675,0.205,23,19,19
COMFORT,COMFORT GLOVES BERHAD,0.843524590164,0.834344262295,0.850819672131,0.843278688525,4378.36065573771,393.83606557377,338.672131147541,0.003032786885,0.265,0.28,23,25,13
COMPLET,COMPLETE LOGISTIC SERVICES BHD,0.829508196721,0.824590163934,0.835573770492,0.843606557377,940.16393442623,170.180327868852,171.393442622951,0.004426229508,1.035,0.175,18,14,29
COMPUGT,COMPUGATES HOLDINGS BHD,0.024180327869,0.023196721311,0.025983606557,0.025573770492,48142.7540983607,54340.606557377,154578,0.000327868852,0.085,0,17,0,44
CRESBLD,CREST BUILDER HOLDINGS BHD,1.080081967213,1.06393442623,1.095983606557,1.079262295082,9198.3606557377,739.262295081967,643.868852459016,0.007213114754,0.515,0.565,24,27,10
CRESNDO,CRESCENDO CORPORATION BHD,1.06262295082,1.056885245902,1.070983606557,1.299180327869,519.754098360656,264.934426229508,439.098360655738,0.005409836066,14.65,0.22,22,11,28
CSCENIC,CLASSIC SCENIC BHD,1.015573770492,1.008196721311,1.02131147541,1.085245901639,330.770491803279,133.950819672131,134.295081967213,0.001967213115,4.54,0.29,20,18,23
CSCSTEL,CSC STEEL HOLDINGS BERHAD,1.084098360656,1.072786885246,1.094262295082,1.083770491803,2173.7868852459,582.622950819672,385.147540983607,0.005081967213,0.34,0.36,22,22,17
CSL,CHINA STATIONERY LIMITED,0,0,0,0.01,0,0,0,0,0.61,0,61,0,0
CUSCAPI,CUSCAPI BHD,0.210409836066,0.205,0.214836065574,0.209016393443,67809.5737704918,11012.131147541,8975.90163934426,0.001639344262,0.14,0.225,18,30,13
CVIEW,COUNTRY VIEW BHD,0.602131147541,0.598524590164,0.607540983607,1.474426229508,24.459016393443,38.754098360656,42.426229508197,0.004098360656,53.35,0.14,41,3,17
CWG,CWG HOLDINGS BERHAD,0.186475409836,0.186147540984,0.187540983607,0.421967213115,86.16393442623,197.655737704918,63.475409836066,0.000819672131,14.38,0.015,35,2,24
CYL,CYL CORPORATION BHD,0.249262295082,0.245819672131,0.254672131148,0.454836065574,114.540983606557,73.409836065574,131.72131147541,0.007540983607,12.655,0.115,39,8,14
CYMAO,CYMAO HOLDINGS BHD,0.054262295082,0.054098360656,0.054590163934,0.340655737705,48.032786885246,121.147540983607,148.885245901639,0.001229508197,17.48,0.01,52,1,8
CYPARK,CYPARK RESOURCES BERHAD,1.681803278689,1.66262295082,1.693442622951,1.67737704918,5338.06557377049,805.803278688525,710.459016393443,0.002459016393,0.31,0.58,15,30,16
DAIBOCI,DAIBOCHI BERHAD,1.850655737705,1.836721311475,1.875409836066,1.857540983607,3339.04918032787,3872.31147540984,1350.49180327869,0.010983606557,0.97,0.55,21,18,22
DAIBOCI-WB,DAIBOCHI BERHAD - WARRANTS 2017/2022,0.201639344262,0.195573770492,0.215491803279,0.22737704918,809.213114754098,193.081967213115,133.196721311475,0.007049180328,1.815,0.245,26,17,18
DAIMAN,DAIMAN DEVELOPMENT BHD,0.248333333333,0.248333333333,0.249583333333,2.989583333333,390.875,534.041666666667,781.875,0.000416666667,65.79,0,23,0,1
DANCO,DANCOMECH HOLDINGS BERHAD,0.605655737705,0.592131147541,0.618442622951,0.604754098361,25392.5409836066,906.786885245902,781.327868852459,0.005491803279,0.39,0.445,23,28,10
DANCO-WA,DANCOMECH HOLDINGS BERHAD - WARRANTS  A  2017/2022,0.354262295082,0.344016393443,0.367213114754,0.355327868852,18711.8196721311,607.590163934426,703.295081967213,0.005163934426,0.46,0.395,22,31,8
DATAPRP,DATAPREP HOLDINGS BHD,0.219098360656,0.214508196721,0.224344262295,0.218442622951,13756.1639344262,2858.88524590164,2076.52459016394,0.002131147541,0.145,0.185,18,26,17
DAYA,DAYA MATERIALS BHD,0.008852459016,0.007131147541,0.011229508197,0.009016393443,164942,905775.885245902,702579.62295082,0.000409836066,0.035,0.025,7,5,49
DAYANG,DAYANG ENTERPRISE HOLDINGS BHD,1.356475409836,1.30893442623,1.399180327869,1.353114754098,387387.31147541,5708.08196721311,5767.40983606557,0.020327868852,1.34,1.545,23,33,5
DBE,D.B.E. GURNEY RESOURCES BHD,0.028442622951,0.02737704918,0.029590163934,0.029918032787,13970.9836065574,419499.442622951,113074.278688525,0.000327868852,0.11,0.02,12,4,45
DBE-WB,D.B.E. GURNEY RESOURCES BERHAD - WARRANTS 2017/2022,0.003524590164,0.003278688525,0.005163934426,0.009836065574,2744.49180327869,432660.180327869,154711.901639344,0.000327868852,0.39,0.005,49,1,11
DBHD,DAMANSARA REALTY BHD,0.474016393443,0.461147540984,0.486557377049,0.473114754098,22825.4918032787,949.032786885246,724.950819672131,0.005245901639,0.36,0.415,22,29,10
DBHD-WA,DAMANSARA REALTY BHD-WARRANT A 2017/2020,0.100491803279,0.095245901639,0.105491803279,0.100655737705,8399.88524590164,1196.26229508197,886.131147540984,0.002295081967,0.18,0.17,19,24,18
DEGEM,DEGEM BHD,0.143032786885,0.142540983607,0.145245901639,1.037049180328,3.688524590164,19.065573770492,65.426229508197,-0.001393442623,54.565,0.03,55,1,5
DELEUM,DELEUM BHD,1.086557377049,1.068524590164,1.102295081967,1.084098360656,3553.39344262295,356.344262295082,264.180327868852,0.010983606557,0.42,0.57,14,25,22
DESTINI,DESTINI BERHAD,0.283606557377,0.274016393443,0.291967213115,0.283032786885,154181.327868852,9208.40983606557,7397.81967213115,0.004344262295,0.245,0.28,20,28,13
DIALOG,DIALOG GROUP BHD,3.20131147541,3.169836065574,3.233770491803,3.2,68401.9508196721,5227.4262295082,3672.34426229508,0.011967213115,0.77,0.85,25,27,9
DIGI,DIGI.COM BHD,4.547868852459,4.507213114754,4.591147540984,4.616721311475,47113.6229508197,5548.93442622951,4221.06557377049,0.012786885246,5.64,1.44,26,25,10
DIGISTA,DIGISTAR CORPORATION BHD,0.044098360656,0.043606557377,0.045655737705,0.046885245902,4140.98360655738,15084.8360655738,11549.3442622951,0.000819672131,0.195,0.025,15,5,41
DIGISTA-WB,DIGISTAR CORP BHD-WB,0.004098360656,0.004016393443,0.004180327869,0.020409836066,60.475409836066,5804.93442622951,1711.81967213115,0.000573770492,1,0.005,50,1,10
DKLS,DKLS INDUSTRIES BHD,0.581147540984,0.579016393443,0.592131147541,1.725245901639,21.754098360656,56.819672131148,59.983606557377,0.002459016393,69.8,0.01,47,1,13
DKSH,DKSH HOLDINGS(M)BHD,2.500983606557,2.468524590164,2.525245901639,2.494918032787,1257.22950819672,151.229508196721,72.081967213115,0.016229508197,0.74,1.11,21,31,9
DLADY,DUTCH LADY MILK INDUSTRIES BHD,61.846229508197,61.749836065574,62.012459016393,63.98,121.409836065574,167.16393442623,17.213114754098,0.09868852459,134.52,4.36,24,18,19
DNEX,DAGANG NEXCHANGE BERHAD,0.286147540984,0.280409836066,0.292295081967,0.284754098361,95607.8360655738,21824.6393442623,9310.83606557377,0.003196721311,0.145,0.23,17,28,16
DNEX-WD,DAGANG NEXCHANGE BERHAD - WARRANTS 2016/2021,0.071721311475,0.06893442623,0.074426229508,0.071393442623,41471.131147541,79247.0819672131,40085.5573770492,0.000983606557,0.055,0.075,10,15,36
DNONCE,DNONCE TECHNOLOGY BHD,0.432540983607,0.427459016393,0.439590163934,0.448360655738,1702.16393442623,291.688524590164,369.295081967213,0.005983606557,1.18,0.215,25,22,14
DNONCE-WA,DNONCE TECHNOLOGY BHD - WARRANTS 2015/2020,0.149180327869,0.146557377049,0.153278688525,0.199836065574,1620.95081967213,414.16393442623,536.475409836066,0.002704918033,3.2,0.11,29,11,21
DOLMITE,DOLOMITE CORPORATION BHD,0.053524590164,0.053196721311,0.054262295082,0.105983606557,197.737704918033,1194.83606557377,780.508196721311,0.000983606557,3.21,0.01,30,1,30
DOLPHIN,DOLPHIN INTERNATIONAL BERHAD,0.132049180328,0.128852459016,0.135655737705,0.138606557377,7384.60655737705,2924.80327868853,2077.60655737705,0.001557377049,0.515,0.115,22,16,23
DOLPHIN-WA,DOLPHIN INTERNATIONAL BERHAD-WARRANTS 2016/2021,0.020409836066,0.019590163934,0.021475409836,0.032213114754,4318.52459016393,3831.45901639344,3230.24590163934,0.000901639344,0.755,0.035,29,7,25
DOMINAN,DOMINANT ENTERPRISE BHD,1.16606557377,1.16262295082,1.177049180328,1.25606557377,251.819672131148,100.180327868852,133.901639344262,0.00262295082,5.52,0.03,35,3,23
DOMINAN-WA,DOMINANT ENTERPRISE BERHAD - WARRANTS 2015/2020,0.028278688525,0.028114754098,0.029426229508,0.075327868852,364.524590163934,708.032786885246,655.426229508197,0.001147540984,2.88,0.01,42,1,18
DPS,DPS RESOURCES BHD,0.067213114754,0.065409836066,0.070573770492,0.078032786885,6414.08196721311,5931.54098360656,8723.01639344262,0.000655737705,0.685,0.025,36,4,21
DPS-WB,DPS RESOURCES BERHAD - WARRANTS B 2015/2025,0.018196721311,0.017868852459,0.019016393443,0.035327868852,2067.22950819672,6290.62295081967,4613.62295081967,0.000163934426,1.045,0,39,0,22
DRBHCOM,DRB-HICOM BHD,2.009016393443,1.979180327869,2.039344262295,2.009836065574,32168.4262295082,1384.18032786885,3336.29508196721,0.010163934426,0.9,0.85,26,28,7
DSONIC,DATASONIC GROUP BERHAD,0.496147540984,0.487213114754,0.505491803279,0.495081967213,74555.4918032787,3585.16393442623,2982.86885245902,0.002950819672,0.215,0.28,18,28,15
DSONIC-WA,DATASONIC GROUP BERHAD - WARRANTS A 2018/2023,0.085573770492,0.08368852459,0.088442622951,0.086885245902,22343.262295082,13143.9344262295,12025.3278688525,0.000983606557,0.12,0.04,19,8,34
DUFU,DUFU TECHNOLOGY CORP. BHD,1.73,1.691639344262,1.757049180328,1.718196721311,34856.5573770492,722.262295081967,867.852459016393,0.012459016393,0.81,1.53,20,35,6
DUTALND,DUTALAND BHD,0.48893442623,0.485,0.492868852459,0.489262295082,5504.04918032787,1076.72131147541,841.983606557377,0.001803278689,0.15,0.13,23,21,17
EASTLND,EASTLAND EQUITY BHD,0.102213114754,0.100245901639,0.104180327869,0.105655737705,4779.77049180328,8302.86885245902,4280.32786885246,0.001147540984,0.275,0.065,13,10,38
EATECH,E.A.TECHNIQUE (M) BERHAD,0.472704918033,0.462049180328,0.480983606557,0.472295081967,24007.5245901639,1975.45901639344,1186.09836065574,0.005,0.32,0.345,22,28,11
ECM,ECM LIBRA FINANCIAL GRP BHD,0.186475409836,0.184672131148,0.187868852459,0.27893442623,353.27868852459,306.950819672131,148.868852459016,0.001885245902,5.735,0.095,25,9,27
ECOFIRS,ECOFIRST CONSOLIDATED BHD,0.295983606557,0.294262295082,0.299836065574,0.297950819672,5125.70491803279,2987.80327868853,2333.40983606557,0.001393442623,0.155,0.035,27,6,28
ECOFIRS-WC,ECOFIRST CONSOLIDATED BHD-WARRANTS 14/19,0.012868852459,0.012131147541,0.015327868852,0.018360655738,1169.85245901639,4622.14754098361,1559.54098360656,0.001557377049,0.35,0.015,33,2,26
ECOHLDS,ECOBUILT HOLDINGS BERHAD,0.261885245902,0.259098360656,0.266721311475,0.277868852459,1555.5737704918,658.377049180328,534.295081967213,0.000983606557,1.065,0.09,28,11,22
ECONBHD,ECONPILE HOLDINGS BHD,0.555983606557,0.539918032787,0.575245901639,0.556557377049,246901.557377049,4926.29508196721,4816.81967213115,0.008278688525,0.58,0.545,28,30,3
ECONBHD-WA,ECONPILE HOLDINGS BERHAD - WARRANTS A 2018/2023,0.171393442623,0.163360655738,0.18131147541,0.173032786885,93396.3278688525,5392.03278688525,5891.06557377049,0.003770491803,0.35,0.25,22,22,17
ECOWLD,ECO WORLD DEVELOPMENT GROUP BERHAD,0.926967213115,0.913770491803,0.933278688525,0.92368852459,6888.2131147541,839.065573770492,1292.47540983607,0.002786885246,0.205,0.405,19,36,6
ECOWLD-WA,ECO WORLD DEVELOPMENT GROUP BERHAD - WARRANTS 2015/2022,0.152868852459,0.151639344262,0.154754098361,0.168032786885,1477.31147540984,991.55737704918,505.147540983607,0.000327868852,0.99,0.065,20,10,31
EDARAN,EDARAN BHD,0.539754098361,0.528770491803,0.549590163934,0.537868852459,9019.85245901639,432.049180327869,411.55737704918,0.003442622951,0.25,0.365,18,32,11
EDEN,EDEN INC. BHD,0.138442622951,0.134016393443,0.143524590164,0.139426229508,59563.6721311475,12957.131147541,11968.4426229508,0.001803278689,0.17,0.11,22,16,23
EDEN-WB,EDEN INC. BERHAD - WARRANTS B 2018/2021,0.04737704918,0.045819672131,0.049426229508,0.050573770492,10285.9508196721,22175.9672131148,5475.60655737705,0.001393442623,0.245,0.05,13,10,38
EDGENTA,UEM EDGENTA BERHAD,2.816229508197,2.797704918033,2.846229508197,2.830655737705,1263.32786885246,250,177.147540983607,0.011639344262,1.3,0.42,28,19,14
EFFICEN,EFFICIENT E-SOLUTIONS BHD,0.170901639344,0.168524590164,0.176721311475,0.194508196721,2087.55737704918,712.655737704918,412.245901639344,0.002213114754,1.515,0.075,26,10,25
EFORCE,EXCEL FORCE MSC BHD,0.470081967213,0.46,0.479508196721,0.467868852459,34345.5081967213,1510.14754098361,1503.47540983607,0.003852459016,0.245,0.38,19,37,5
EFORCE-WA,EXCEL FORCE MSC BHD-WARRANT A 14/19,0.128770491803,0.12237704918,0.137131147541,0.130327868852,15002.0163934426,1711.29508196721,1641.26229508197,0.002459016393,0.28,0.185,28,19,14
EG,EG INDUSTRIES BHD,0.456721311475,0.451803278689,0.462540983607,0.456803278689,4668.72131147541,787.524590163934,1079.27868852459,0.002704918033,0.17,0.165,18,20,23
EG-PA,EG INDUSTRIES BERHAD - REDEEMABLE CONVERTIBLE PREFERENCE SHARES 2017/2022,0.29893442623,0.298196721311,0.300819672131,0.458442622951,209.147540983607,489.081967213115,281.803278688525,0.002786885246,9.775,0.045,27,6,28
EG-WC,EG INDUSTRIES BERHAD - WARRANTS 2015/2020,0.102131147541,0.10106557377,0.104836065574,0.131147540984,1453.14754098361,576.786885245902,559.344262295082,0.000737704918,1.815,0.045,25,7,29
EIG,ESTHETICS INTERNATIONAL GROUP,0.12,0.119754098361,0.120737704918,0.629672131148,54.459016393443,102.885245901639,156.868852459016,0.000901639344,31.095,0.005,51,1,9
EITA,EITA RESOURCES BERHAD,1.204426229508,1.19868852459,1.210163934426,1.339836065574,572.868852459016,237.344262295082,92.918032786885,0.007213114754,8.46,0.2,19,11,31
EKA,EKA NOODLES BERHAD,0.037868852459,0.037213114754,0.03868852459,0.059754098361,1139.88524590164,2200.65573770492,1530.60655737705,0.000409836066,1.365,0.03,27,5,29
EKOVEST,EKOVEST BHD,0.667950819672,0.649426229508,0.690573770492,0.66893442623,537449.573770492,6894.29508196721,7136.90163934426,0.00868852459,0.64,0.58,20,29,12
EKOVEST-WB,EKOVEST BHD-WARRANTS B 14/19,0.194016393443,0.178442622951,0.212131147541,0.194836065574,446661.409836066,9532.5737704918,7484.96721311475,0.006557377049,0.555,0.505,20,28,13
EKSONS,EKSONS CORPORATION BHD,0.545573770492,0.542459016393,0.555081967213,0.799426229508,209.44262295082,143.213114754098,129.83606557377,0.002786885246,15.545,0.06,44,5,12
ELKDESA,ELK-DESA RESOURCES BERHAD,1.390163934426,1.38,1.402295081967,1.390491803279,1196.24590163934,295.016393442623,308.032786885246,0.005245901639,0.4,0.38,19,23,19
ELSOFT,ELSOFT RESEARCH BHD,0.98262295082,0.966557377049,0.990245901639,0.977049180328,8869.88524590164,1072.08196721311,920.688524590164,0.003278688525,0.195,0.535,17,31,13
EMETALL,EONMETALL GROUP BHD,0.402540983607,0.39868852459,0.406639344262,0.403524590164,835.819672131148,294.967213114754,180.393442622951,0.003360655738,0.16,0.1,15,15,31
EMICO,EMICO HOLDINGS BHD,0.128360655738,0.126639344262,0.131229508197,0.169508196721,828.934426229508,501.885245901639,404.131147540984,0.001475409836,2.55,0.04,29,5,27
ENCORP,ENCORP BHD,0.260409836066,0.258442622951,0.266803278689,0.37868852459,217.295081967213,125.295081967213,106.852459016393,0.004098360656,7.265,0.05,35,7,19
ENGKAH,ENG KAH CORPORATION BHD,0.379098360656,0.375,0.391147540984,0.983032786885,45.704918032787,32.573770491803,31.868852459016,0.012786885246,36.97,0.13,50,1,10
ENGTEX,ENGTEX GROUP BHD,0.805245901639,0.795983606557,0.81606557377,0.836721311475,2167.91803278688,235.918032786885,204.55737704918,0.003032786885,2.16,0.24,30,22,9
ENRA,ENRA GROUP BERHAD,0.636393442623,0.625737704918,0.649016393443,1.449672131148,76.524590163934,29.704918032787,46.229508196721,0.013442622951,50.12,0.51,43,7,11
EPMB,EP MANUFACTURING BHD,0.178196721311,0.175901639344,0.181803278689,0.38393442623,103.377049180328,126.655737704918,130.147540983607,0.003032786885,12.665,0.115,41,6,14
EUPE,EUPE CORPORATION BHD,0.585901639344,0.577786885246,0.597049180328,0.663770491803,1618.70491803279,205.475409836066,184.803278688525,0.005737704918,5.045,0.295,28,20,13
EURO,EURO HOLDINGS BHD,0.109262295082,0.108196721311,0.110901639344,0.130737704918,2253.22950819672,2903,2065.24590163934,0.000573770492,1.34,0.03,24,6,31
EUROSP,EUROSPAN HOLDINGS BHD,0.096967213115,0.096557377049,0.098770491803,0.441639344262,31.213114754098,250.55737704918,176.393442622951,0.001803278689,21.05,0.025,50,1,10
EVERGRN,EVERGREEN FIBREBOARD BHD,0.371229508197,0.366393442623,0.376557377049,0.37,17464.6393442623,2074.95081967213,8282.16393442623,0.00131147541,0.07,0.145,11,23,27
EWEIN,EWEIN BERHAD,0.61262295082,0.601967213115,0.623852459016,0.611639344262,25860.3606557377,1281.95081967213,805.16393442623,0.005655737705,0.32,0.38,21,32,8
EWINT,ECO WORLD INTERNATIONAL BERHAD,0.734672131148,0.726639344262,0.740491803279,0.734754098361,2793.49180327869,440.55737704918,587.639344262295,0.002786885246,0.2,0.195,27,17,17
EWINT-WA,ECO WORLD INTERNATIONAL BERHAD-WARRANTS 2017/2022,0.134918032787,0.132049180328,0.136721311475,0.134180327869,4893.62295081967,2897.31147540984,2102.55737704918,0.000655737705,0.06,0.105,12,19,30
FACBIND,FACB INDUSTRIES INCORPORATED,0.735737704918,0.732295081967,0.749672131148,1.264918032787,163.049180327869,89.27868852459,165.72131147541,0.004754098361,32.32,0.04,45,3,13
FAJAR,FAJARBARU BUILDER GRP BHD,0.420737704918,0.409754098361,0.433114754098,0.420737704918,28642.4918032787,1145.50819672131,923.393442622951,0.005737704918,0.375,0.375,23,28,10
FAJAR-WB,FAJARBARU BUILDER GROUP BERHAD - WARRANTS B 14/19,0.047950819672,0.042950819672,0.055573770492,0.050163934426,71541.6885245902,6644.90163934426,8036.26229508197,0.001967213115,0.265,0.13,22,18,21
FAREAST,FAR EAST HOLDINGS BHD,1.272950819672,1.262459016393,1.282131147541,2.768196721311,120.606557377049,40.131147540984,42.491803278689,0.01262295082,91.77,0.56,41,11,9
FARLIM,FARLIM GROUP (M) BHD,0.304344262295,0.301803278689,0.310819672131,0.362540983607,472.524590163934,135.852459016393,248.803278688525,0.002049180328,3.58,0.03,40,6,15
FAVCO,FAVELLE FAVCO BHD,2.60737704918,2.589508196721,2.630163934426,2.704262295082,1261.39344262295,108,258.377049180328,0.009672131148,6.28,0.37,30,11,20
FCW,FCW HOLDINGS BHD,0.370327868852,0.368442622951,0.374098360656,0.75737704918,86.573770491803,70.081967213115,35.55737704918,0.009180327869,23.69,0.08,38,6,17
FGV,FGV HOLDINGS BERHAD,1.204754098361,1.178360655738,1.230819672131,1.199016393443,155975.786885246,5937.91803278689,5657.59016393443,0.012131147541,0.62,0.97,19,34,8
FIAMMA,FIAMMA HOLDINGS BHD,0.424098360656,0.420819672131,0.428114754098,0.488442622951,1292.62295081967,578.016393442623,629.508196721311,0.002950819672,4.09,0.165,21,14,26
FIBON,FIBON BERHAD,0.110081967213,0.109672131148,0.111475409836,0.424098360656,96.639344262295,182.786885245902,167.622950819672,0.002868852459,19.17,0.015,48,1,12
FIHB,FEDERAL INTERNATIONAL HOLDINGS BERHAD,0.426967213115,0.416639344262,0.439508196721,0.430983606557,3426.75409836066,257.672131147541,327.44262295082,0.003032786885,0.52,0.275,32,20,9
FIHB-PA,FEDERAL INTERNATIONAL HOLDINGS BERHAD - RCPS 16/26,0.016967213115,0.016885245902,0.017704918033,0.083442622951,175.459016393443,795.081967213115,499.950819672131,0.000983606557,4.06,0.005,52,1,8
FIHB-PB,FEDERAL INTERNATIONAL HOLDINGS BERHAD - RCPS 18/28,0.000901639344,0.000901639344,0.000901639344,0.070573770492,0.032786885246,3991.91803278688,58.934426229508,-0.000409836066,4.25,0,60,0,1
FIMACOR,FIMA CORPORATION BHD,1.290163934426,1.288032786885,1.292786885246,1.920819672131,87.639344262295,109.704918032787,45.098360655738,0.003606557377,38.59,0.12,25,8,28
FITTERS,FITTERS DIVERSIFIED BHD,0.48131147541,0.473032786885,0.488524590164,0.479918032787,39810.2950819672,3343.80327868853,3532.27868852459,0.001803278689,0.17,0.255,15,30,16
FITTERS-WB,FITTERS DIVERSIFIED BERHAD - Warrants,0.018770491803,0.016393442623,0.02106557377,0.019426229508,12374.2950819672,19761.0163934426,12729.1803278689,0.001229508197,0.12,0.08,19,13,29
FLBHD,FOCUS LUMBER BERHAD,1.618852459016,1.597540983607,1.632295081967,1.614590163934,4424.22950819672,255.524590163934,244.606557377049,0.00737704918,0.49,0.75,19,34,8
