comp_code,comp_name,open,low,high,lastDone,vol,buyval,sellVal,chg,upcnt,downcnt,unchgcnt
CHHB-WB,COUNTRY HEIGHTS HOLDINGS BERHAD - WARRANTS B,0.231525423729,0.23,0.239661016949,0.377881355932,240.322033898305,164.033898305085,102.016949152542,0.003813559322,17,3,17
CHINHIN,CHIN HIN GROUP BERHAD,0.772118644068,0.766779661017,0.777033898305,0.786694915254,2854.16949152542,583.322033898305,1216.25423728814,0.002118644068,20,13,25
CHINTEK,CHIN TECK PLANTATIONS BHD,2.837796610169,2.823728813559,2.853220338983,6.703050847458,42.559322033898,12.898305084746,13,0.017627118644,10,5,10
CHINWEL,CHIN WELL HOLDINGS BHD,1.775423728814,1.766440677966,1.786949152542,1.81186440678,971.847457627119,211.898305084746,118.525423728814,0.006949152542,23,13,22
CHOOBEE,CHOO BEE METAL INDUSTRIES BHD,1.446610169492,1.437118644068,1.459152542373,1.617457627119,235.254237288136,93.220338983051,128.593220338983,0.003898305085,29,13,11
CHUAN,CHUAN HUAT RESOURCES BHD,0.267372881356,0.265593220339,0.271525423729,0.385169491525,369.627118644068,147.542372881356,154.559322033898,0.003220338983,12,9,20
CICB,CENTRAL INDUSTRIAL CORPORATION,0.111440677966,0.111016949153,0.114152542373,0.577372881356,19.237288135593,80.830508474576,15.152542372881,0.002288135593,3,1,8
CIHLDG,C.I. HOLDINGS BHD,0.812881355932,0.805084745763,0.813389830508,1.416271186441,52.813559322034,34.627118644068,32.237288135593,0.001355932203,1,13,20
CIMB,CIMB GROUP HOLDINGS BERHAD,5.297118644068,5.257627118644,5.332542372881,5.283728813559,106507.101694915,3773.16949152542,8471.47457627119,0.019830508475,17,39,3
CJCEN,CJ CENTURY LOGISTICS HOLDINGS BERHAD,0.43906779661,0.434152542373,0.445338983051,0.439576271186,8124.8813559322,961.186440677966,603.152542372881,0.004491525424,20,20,19
CLIQ,CLIQ ENERGY BERHAD,0,0,0,0.72,0,0,0,0,0,0,0
CME,CME GROUP BHD,0.01686440678,0.016779661017,0.017203389831,0.038644067797,752.728813559322,59367.9152542373,7013.08474576271,0.000254237288,3,1,22
CME-WA,CME GROUP BERHAD - WARRANTS 2018/2028,0.001779661017,0.001779661017,0.001779661017,0.026610169492,20.389830508475,51770.0338983051,2489.61016949153,8.4745763E-05,0,0,4
CMMT,CAPITALAND MALAYSIA MALL TRUST,1.115084745763,1.105423728814,1.12186440678,1.113050847458,4973.38983050847,3510.13559322034,1367.67796610169,0.003389830508,12,22,25
CMSB,CAHYA MATA SARAWAK BHD,3.355084745763,3.310847457627,3.425254237288,3.358813559322,15499.2542372881,281.203389830508,453.406779661017,0.012881355932,24,30,5
CNASIA,CN ASIA CORPORATION BHD,0.171271186441,0.169491525424,0.179152542373,0.437966101695,88.847457627119,93.542372881356,136.389830508475,0.004237288136,13,1,10
CNI,CNI HOLDINGS BHD,0.066186440678,0.065593220339,0.068983050847,0.072542372881,3256.30508474576,9230.8813559322,5737.01694915254,0.000677966102,18,2,35
CNOUHUA,CHINA OUHUA WINERY HLDGS LTD,0.030677966102,0.030338983051,0.031525423729,0.047033898305,3606.86440677966,9728.6779661017,6028.15254237288,0.00093220339,8,2,29
COASTAL,COASTAL CONTRACTS BHD,1.11813559322,1.096949152542,1.138813559322,1.115423728814,2465.66101694915,156.338983050847,107.762711864407,0.015762711864,18,29,12
COCOLND,COCOALAND HOLDINGS BHD,1.715084745763,1.70593220339,1.721525423729,1.976440677966,376.64406779661,181.677966101695,98.576271186441,0.00593220339,8,17,26
COMCORP,COMINTEL CORPORATION BHD,0.091355932203,0.085593220339,0.095254237288,0.099322033898,3129,1148.64406779661,772.338983050847,0.002627118644,18,19,17
COMFORT,COMFORT GLOVES BERHAD,0.844322033898,0.835254237288,0.851610169492,0.844491525424,4359.8813559322,391.254237288136,335.305084745763,0.003559322034,23,23,13
COMPLET,COMPLETE LOGISTIC SERVICES BHD,0.830338983051,0.825254237288,0.836610169492,0.844915254237,968.64406779661,174.508474576271,175.881355932203,0.004406779661,17,14,27
COMPUGT,COMPUGATES HOLDINGS BHD,0.024152542373,0.02313559322,0.02593220339,0.025508474576,49298.406779661,56167.2711864407,154368.677966102,0.000338983051,16,0,43
CRESBLD,CREST BUILDER HOLDINGS BHD,1.081610169492,1.065423728814,1.097711864407,1.08093220339,9387.16949152542,757.203389830509,648.033898305085,0.007627118644,24,26,9
CRESNDO,CRESCENDO CORPORATION BHD,1.077288135593,1.071355932203,1.08593220339,1.300508474576,528.64406779661,263.237288135593,435.135593220339,0.005762711864,11,11,27
CSCENIC,CLASSIC SCENIC BHD,1.014576271186,1.007118644068,1.020508474576,1.086779661017,335.881355932203,135.949152542373,136.593220338983,0.002203389831,16,17,22
CSCSTEL,CSC STEEL HOLDINGS BERHAD,1.084237288136,1.073220338983,1.094745762712,1.084576271186,2185.69491525424,594.101694915254,393.627118644068,0.00593220339,22,20,17
CSL,CHINA STATIONERY LIMITED,0,0,0,0.01,0,0,0,0,0,0,0
CUSCAPI,CUSCAPI BHD,0.211440677966,0.206101694915,0.216016949153,0.210254237288,69289.406779661,11084.0338983051,9215.93220338983,0.001949152542,18,29,12
CVIEW,COUNTRY VIEW BHD,0.622542372881,0.618813559322,0.62813559322,1.474576271186,25.28813559322,39.050847457627,42.864406779661,0.004237288136,5,3,17
CWG,CWG HOLDINGS BERHAD,0.178644067797,0.178389830508,0.179745762712,0.422118644068,69.813559322034,200.745762711864,65.28813559322,0.00093220339,1,2,22
CYL,CYL CORPORATION BHD,0.257711864407,0.254152542373,0.263305084746,0.455,118.423728813559,73.35593220339,132.728813559322,0.007796610169,12,8,14
CYMAO,CYMAO HOLDINGS BHD,0.056101694915,0.05593220339,0.056440677966,0.34186440678,49.661016949153,117.796610169492,150.542372881356,0.001271186441,1,1,8
CYPARK,CYPARK RESOURCES BERHAD,1.685423728814,1.666779661017,1.697288135593,1.681186440678,5461.15254237288,768.949152542373,730.152542372881,0.003220338983,14,29,16
DAIBOCI,DAIBOCHI BERHAD,1.841525423729,1.827796610169,1.866610169492,1.849322033898,3448.86440677966,4000.67796610169,1395.66101694915,0.012033898305,21,17,21
DAIBOCI-WB,DAIBOCHI BERHAD - WARRANTS 2017/2022,0.197796610169,0.191779661017,0.212118644068,0.224661016949,832.64406779661,197.915254237288,136.016949152542,0.007711864407,19,16,17
DAIMAN,DAIMAN DEVELOPMENT BHD,0.248333333333,0.248333333333,0.249583333333,2.989583333333,390.875,534.041666666667,781.875,0.000416666667,1,0,1
DANCO,DANCOMECH HOLDINGS BERHAD,0.606525423729,0.593389830508,0.619745762712,0.606355932203,25993.8813559322,916.847457627119,800.847457627119,0.006525423729,23,26,10
DANCO-WA,DANCOMECH HOLDINGS BERHAD - WARRANTS  A  2017/2022,0.355338983051,0.344915254237,0.368220338983,0.356610169492,19235.186440678,624.593220338983,725.779661016949,0.006016949153,22,30,7
DATAPRP,DATAPREP HOLDINGS BHD,0.219830508475,0.215254237288,0.225169491525,0.219237288136,14020.7796610169,2944.94915254237,2107.94915254237,0.002288135593,18,25,16
DAYA,DAYA MATERIALS BHD,0.008813559322,0.007033898305,0.011271186441,0.008983050847,169283.593220339,907411.610169492,714612.627118644,0.000423728814,7,5,47
DAYANG,DAYANG ENTERPRISE HOLDINGS BHD,1.365847457627,1.319830508475,1.41,1.364745762712,383632.79661017,5837.54237288136,5803.54237288136,0.025423728814,23,31,5
DBE,D.B.E. GURNEY RESOURCES BHD,0.028389830508,0.027288135593,0.029491525424,0.029830508475,13253.7288135593,426935.152542373,108070.389830508,0.000338983051,9,4,44
DBE-WB,D.B.E. GURNEY RESOURCES BERHAD - WARRANTS 2017/2022,0.003559322034,0.003305084746,0.005169491525,0.009830508475,2826.33898305085,437795.237288136,151991.033898305,0.000338983051,19,1,11
DBHD,DAMANSARA REALTY BHD,0.476355932203,0.463474576271,0.489152542373,0.475677966102,23536.5084745763,975.881355932203,743.152542372881,0.00593220339,21,28,10
DBHD-WA,DAMANSARA REALTY BHD-WARRANT A 2017/2020,0.101440677966,0.096186440678,0.106610169492,0.101779661017,8590.06779661017,1180.76271186441,898.661016949153,0.002627118644,19,22,18
DEGEM,DEGEM BHD,0.147881355932,0.147372881356,0.150169491525,1.039491525424,3.813559322034,18.864406779661,66.152542372881,-0.001440677966,3,1,5
DELEUM,DELEUM BHD,1.088474576271,1.07,1.104576271186,1.086101694915,3647.84745762712,358.254237288136,269.745762711864,0.011694915254,14,24,21
DESTINI,DESTINI BERHAD,0.284237288136,0.274745762712,0.292796610169,0.283813559322,158752.881355932,9313.01694915254,7579.52542372881,0.004661016949,20,27,12
DIALOG,DIALOG GROUP BHD,3.196271186441,3.165593220339,3.22813559322,3.194237288136,66515.0677966102,5403.69491525424,3508.06779661017,0.011016949153,23,27,9
DIGI,DIGI.COM BHD,4.545254237288,4.506779661017,4.587966101695,4.618644067797,46589.1694915254,5558.45762711864,4361.59322033898,0.014915254237,25,23,10
DIGISTA,DIGISTAR CORPORATION BHD,0.044237288136,0.043728813559,0.045677966102,0.046949152542,4224.40677966102,14917.2203389831,11814.5423728814,0.000847457627,10,5,41
DIGISTA-WB,DIGISTAR CORP BHD-WB,0.004237288136,0.004152542373,0.004322033898,0.020254237288,62.525423728814,5873.50847457627,1765.64406779661,0.000593220339,1,1,10
DKLS,DKLS INDUSTRIES BHD,0.572203389831,0.57,0.583559322034,1.726440677966,19.440677966102,54.847457627119,60.830508474576,0.002542372881,7,1,12
DKSH,DKSH HOLDINGS(M)BHD,2.500169491525,2.467796610169,2.52406779661,2.494406779661,1262.16949152542,149.28813559322,73.796610169492,0.017118644068,21,29,9
DLADY,DUTCH LADY MILK INDUSTRIES BHD,61.774915254237,61.678644067797,61.945084745763,63.981016949153,124.593220338983,172.796610169492,17.728813559322,0.103728813559,21,17,19
DNEX,DAGANG NEXCHANGE BERHAD,0.287288135593,0.281525423729,0.293474576271,0.28593220339,98178.8983050847,22302.6779661017,9492.05084745763,0.003389830508,17,27,15
DNEX-WD,DAGANG NEXCHANGE BERHAD - WARRANTS 2016/2021,0.072118644068,0.069322033898,0.074830508475,0.071779661017,42202.5762711864,81053.1186440678,40791.7457627119,0.001016949153,10,15,34
DNONCE,DNONCE TECHNOLOGY BHD,0.43186440678,0.426779661017,0.438813559322,0.447966101695,1446.59322033898,279.881355932203,371.338983050847,0.005847457627,22,22,13
DNONCE-WA,DNONCE TECHNOLOGY BHD - WARRANTS 2015/2020,0.147118644068,0.144406779661,0.151186440678,0.199406779661,1610.79661016949,422.101694915254,530.423728813559,0.002542372881,13,11,20
DOLMITE,DOLOMITE CORPORATION BHD,0.055338983051,0.055,0.056101694915,0.106186440678,204.440677966102,1187.57627118644,777.983050847458,0.001016949153,0,1,30
DOLPHIN,DOLPHIN INTERNATIONAL BERHAD,0.132118644068,0.128898305085,0.135847457627,0.138983050847,7605.62711864407,3014.94915254237,2119.89830508475,0.001694915254,19,15,22
DOLPHIN-WA,DOLPHIN INTERNATIONAL BERHAD-WARRANTS 2016/2021,0.020084745763,0.019237288136,0.021186440678,0.032288135593,4428.61016949153,3946.79661016949,3258.45762711864,0.00093220339,6,7,23
DOMINAN,DOMINANT ENTERPRISE BHD,1.163898305085,1.160677966102,1.174915254237,1.257118644068,255.847457627119,96.440677966102,132.491525423729,0.003050847458,31,2,22
DOMINAN-WA,DOMINANT ENTERPRISE BERHAD - WARRANTS 2015/2020,0.029237288136,0.02906779661,0.030423728814,0.076186440678,376.881355932203,687.966101694915,654.016949152542,0.001186440678,4,1,18
DPS,DPS RESOURCES BHD,0.066779661017,0.065,0.070254237288,0.077966101695,6585.54237288136,6105.81355932203,8980.38983050847,0.000847457627,29,4,19
DPS-WB,DPS RESOURCES BERHAD - WARRANTS B 2015/2025,0.018813559322,0.018474576271,0.019661016949,0.035338983051,2137.30508474576,6076.74576271186,4610.6779661017,0.000169491525,9,0,22
DRBHCOM,DRB-HICOM BHD,2.009661016949,1.980508474576,2.040677966102,2.011694915254,32348.6949152542,1155.5593220339,3430.94915254237,0.012711864407,26,26,7
DSONIC,DATASONIC GROUP BERHAD,0.497881355932,0.488983050847,0.507457627119,0.496949152542,76840.1355932203,3685.61016949153,3069.06779661017,0.003305084746,18,27,14
DSONIC-WA,DATASONIC GROUP BERHAD - WARRANTS A 2018/2023,0.086016949153,0.08406779661,0.088898305085,0.087288135593,22908.7118644068,13239.8305084746,12323.1016949153,0.001101694915,18,8,33
DUFU,DUFU TECHNOLOGY CORP. BHD,1.734915254237,1.697966101695,1.762881355932,1.725254237288,35066.5423728814,737.949152542373,892.677966101695,0.015423728814,20,33,6
DUTALND,DUTALAND BHD,0.490423728814,0.486525423729,0.494406779661,0.490762711864,5572.89830508475,1045.35593220339,868.322033898305,0.002033898305,22,20,17
EASTLND,EASTLAND EQUITY BHD,0.102288135593,0.100508474576,0.104322033898,0.106016949153,4672.30508474576,8509.42372881356,4330.8813559322,0.001355932203,11,9,37
EATECH,E.A.TECHNIQUE (M) BERHAD,0.472796610169,0.462542372881,0.481355932203,0.472542372881,24436.3220338983,1964.71186440678,1215.8813559322,0.005338983051,22,27,10
ECM,ECM LIBRA FINANCIAL GRP BHD,0.184152542373,0.182457627119,0.185593220339,0.279915254237,362.627118644068,295.491525423729,153.423728813559,0.002457627119,5,8,26
ECOFIRS,ECOFIRST CONSOLIDATED BHD,0.296016949153,0.294237288136,0.299915254237,0.297966101695,5267.76271186441,3010.77966101695,2368,0.001525423729,26,6,27
ECOFIRS-WC,ECOFIRST CONSOLIDATED BHD-WARRANTS 14/19,0.012966101695,0.012203389831,0.015423728814,0.018559322034,1206.27118644068,4528.22033898305,1580.37288135593,0.001694915254,21,2,25
ECOHLDS,ECOBUILT HOLDINGS BERHAD,0.263644067797,0.260847457627,0.268644067797,0.280254237288,1598.16949152542,663.559322033898,549.423728813559,0.001101694915,25,10,21
ECONBHD,ECONPILE HOLDINGS BHD,0.55406779661,0.538050847458,0.573559322034,0.555254237288,251504.050847458,4946.59322033898,4885.01694915254,0.009237288136,28,28,3
ECONBHD-WA,ECONPILE HOLDINGS BERHAD - WARRANTS A 2018/2023,0.169576271186,0.161694915254,0.179576271186,0.171610169492,94265.7118644068,5506.83050847458,6040.83050847458,0.004322033898,22,20,17
ECOWLD,ECO WORLD DEVELOPMENT GROUP BERHAD,0.929322033898,0.916101694915,0.935762711864,0.926016949153,6774.72881355932,765.762711864407,1324.86440677966,0.00313559322,19,35,5
ECOWLD-WA,ECO WORLD DEVELOPMENT GROUP BERHAD - WARRANTS 2015/2022,0.153559322034,0.152288135593,0.155508474576,0.169237288136,1513.83050847458,1004.66101694915,492.64406779661,0.000423728814,15,10,29
EDARAN,EDARAN BHD,0.541779661017,0.531355932203,0.55186440678,0.540423728814,9256,425.338983050847,404.338983050847,0.004322033898,18,30,11
EDEN,EDEN INC. BHD,0.138559322034,0.134237288136,0.143813559322,0.139745762712,60542.2203389831,13096.1355932203,12168.9830508475,0.002118644068,22,15,22
EDEN-WB,EDEN INC. BERHAD - WARRANTS B 2018/2021,0.047457627119,0.045847457627,0.049576271186,0.050762711864,10613.3728813559,22454.186440678,5617.76271186441,0.001525423729,9,10,36
EDGENTA,UEM EDGENTA BERHAD,2.817288135593,2.8,2.846779661017,2.831186440678,1300.71186440678,256.271186440678,182.338983050847,0.011355932203,27,18,14
EFFICEN,EFFICIENT E-SOLUTIONS BHD,0.173474576271,0.171101694915,0.179491525424,0.194576271186,2124.76271186441,732.728813559322,417.28813559322,0.002542372881,19,9,25
EFORCE,EXCEL FORCE MSC BHD,0.472711864407,0.462627118644,0.482372881356,0.470508474576,35268.9491525424,1477.98305084746,1542.8813559322,0.004322033898,19,36,4
EFORCE-WA,EXCEL FORCE MSC BHD-WARRANT A 14/19,0.130762711864,0.124576271186,0.139406779661,0.132542372881,15228.8305084746,1764.20338983051,1670.20338983051,0.002881355932,28,18,13
EG,EG INDUSTRIES BHD,0.457288135593,0.452288135593,0.46313559322,0.457457627119,4676.49152542373,800.152542372881,1099.50847457627,0.002966101695,18,19,22
EG-PA,EG INDUSTRIES BERHAD - REDEEMABLE CONVERTIBLE PREFERENCE SHARES 2017/2022,0.301525423729,0.300847457627,0.303474576271,0.458898305085,205.745762711864,502.271186440678,284.576271186441,0.003050847458,6,5,28
EG-WC,EG INDUSTRIES BERHAD - WARRANTS 2015/2020,0.101949152542,0.100847457627,0.104745762712,0.131949152542,1449.93220338983,569.559322033898,577.576271186441,0.00093220339,12,7,27
EIG,ESTHETICS INTERNATIONAL GROUP,0.12406779661,0.123813559322,0.124830508475,0.631694915254,56.305084745763,103.322033898305,138.457627118644,0.00093220339,2,1,9
EITA,EITA RESOURCES BERHAD,1.222881355932,1.216949152542,1.228813559322,1.340508474576,590.593220338983,238.610169491525,93.525423728814,0.008305084746,13,11,30
EKA,EKA NOODLES BERHAD,0.03813559322,0.037457627119,0.038898305085,0.059576271186,1153.10169491525,2249.83050847458,1535.71186440678,0.000254237288,4,5,29
EKOVEST,EKOVEST BHD,0.663050847458,0.645084745763,0.686271186441,0.665,544417.627118644,6965.05084745763,7343.72881355932,0.01,20,27,12
EKOVEST-WB,EKOVEST BHD-WARRANTS B 14/19,0.189661016949,0.174745762712,0.208050847458,0.191271186441,451616.881355932,9746.94915254237,7684.66101694915,0.007711864407,20,26,13
EKSONS,EKSONS CORPORATION BHD,0.551525423729,0.548305084746,0.560677966102,0.799830508475,210.949152542373,146.949152542373,132.220338983051,0.00313559322,24,5,12
ELKDESA,ELK-DESA RESOURCES BERHAD,1.390169491525,1.38,1.402711864407,1.390847457627,1231.18644067797,297,311.525423728814,0.005423728814,19,22,18
ELSOFT,ELSOFT RESEARCH BHD,0.987966101695,0.972457627119,0.995762711864,0.98313559322,8854.57627118644,1106.93220338983,948.237288135593,0.004237288136,17,29,13
EMETALL,EONMETALL GROUP BHD,0.402796610169,0.39906779661,0.407033898305,0.40406779661,828.389830508475,295.915254237288,183.881355932203,0.003559322034,15,13,31
EMICO,EMICO HOLDINGS BHD,0.130169491525,0.128389830508,0.132881355932,0.169661016949,853.627118644068,495.152542372881,389.847457627119,0.001525423729,14,5,27
ENCORP,ENCORP BHD,0.269237288136,0.267203389831,0.275847457627,0.378644067797,224.661016949153,127.474576271186,107.881355932203,0.004237288136,17,7,19
ENGKAH,ENG KAH CORPORATION BHD,0.391949152542,0.387711864407,0.404406779661,0.983813559322,47.254237288136,32.254237288136,32.949152542373,0.013220338983,13,1,10
ENGTEX,ENGTEX GROUP BHD,0.80593220339,0.796694915254,0.816610169492,0.838305084746,2121.1186440678,238.661016949153,198.559322033898,0.003389830508,27,22,8
ENRA,ENRA GROUP BERHAD,0.610508474576,0.599491525424,0.621525423729,1.449322033898,75.898305084746,30.203389830508,47.067796610169,0.013728813559,9,7,10
EPMB,EP MANUFACTURING BHD,0.172457627119,0.170508474576,0.175847457627,0.385169491525,103.28813559322,128.610169491525,132.728813559322,0.00406779661,8,5,14
EUPE,EUPE CORPORATION BHD,0.583644067797,0.575508474576,0.594491525424,0.663559322034,1649.62711864407,210.728813559322,187.932203389831,0.005338983051,20,19,13
EURO,EURO HOLDINGS BHD,0.111271186441,0.110169491525,0.112881355932,0.131610169492,2289.64406779661,2952.76271186441,2105.98305084746,0.000762711864,14,6,30
EUROSP,EUROSPAN HOLDINGS BHD,0.100254237288,0.099830508475,0.102118644068,0.442711864407,32.271186440678,225.152542372881,177.28813559322,0.00186440678,3,1,10
EVERGRN,EVERGREEN FIBREBOARD BHD,0.372711864407,0.367966101695,0.378050847458,0.371440677966,17634.9661016949,2091.52542372881,8537.49152542373,0.001525423729,11,23,25
EWEIN,EWEIN BERHAD,0.611610169492,0.601101694915,0.623050847458,0.611101694915,26516.5084745763,1297.08474576271,812.118644067797,0.006355932203,21,30,8
EWINT,ECO WORLD INTERNATIONAL BERHAD,0.736355932203,0.728389830508,0.742203389831,0.736440677966,2722.20338983051,446.389830508475,592.118644067797,0.003050847458,26,16,17
EWINT-WA,ECO WORLD INTERNATIONAL BERHAD-WARRANTS 2017/2022,0.135677966102,0.132881355932,0.137457627119,0.135084745763,4691.35593220339,2753.35593220339,1816.83050847458,0.000847457627,12,17,30
FACBIND,FACB INDUSTRIES INCORPORATED,0.719491525424,0.71593220339,0.733389830508,1.266101694915,158.050847457627,90.610169491525,163.813559322034,0.005084745763,19,3,12
FAJAR,FAJARBARU BUILDER GRP BHD,0.420762711864,0.409915254237,0.433305084746,0.420762711864,29277.4406779661,1171.79661016949,897.118644067797,0.00593220339,22,27,10
FAJAR-WB,FAJARBARU BUILDER GROUP BERHAD - WARRANTS B 14/19,0.048050847458,0.043220338983,0.05593220339,0.050508474576,72228.2711864407,6726.57627118644,8129.59322033898,0.002203389831,22,17,20
FAREAST,FAR EAST HOLDINGS BHD,1.269152542373,1.258644067797,1.278474576271,2.768474576271,111.186440677966,40.254237288136,42.067796610169,0.013389830508,8,10,9
FARLIM,FARLIM GROUP (M) BHD,0.302966101695,0.300508474576,0.309322033898,0.363050847458,475.915254237288,134.864406779661,250.474576271186,0.002457627119,30,6,14
FAVCO,FAVELLE FAVCO BHD,2.605423728814,2.586949152542,2.628983050847,2.705593220339,1301.03389830508,111.237288135593,266.169491525424,0.010169491525,28,11,18
FCW,FCW HOLDINGS BHD,0.371694915254,0.369745762712,0.375593220339,0.760677966102,89.338983050847,71.271186440678,36.762711864407,0.009491525424,6,6,16
FGV,FGV HOLDINGS BERHAD,1.205762711864,1.179322033898,1.232203389831,1.200169491525,158599.93220339,5979.76271186441,5819.16949152542,0.013220338983,19,32,8
FIAMMA,FIAMMA HOLDINGS BHD,0.422203389831,0.419322033898,0.426186440678,0.488813559322,945.864406779661,565.406779661017,499.491525423729,0.00313559322,13,13,25
FIBON,FIBON BERHAD,0.106949152542,0.106525423729,0.108389830508,0.425,98.64406779661,188.135593220339,167.576271186441,0.002711864407,3,1,11
FIHB,FEDERAL INTERNATIONAL HOLDINGS BERHAD,0.427711864407,0.417542372881,0.440254237288,0.43186440678,3467.64406779661,261.881355932203,329.101694915254,0.002966101695,31,19,9
FIHB-PA,FEDERAL INTERNATIONAL HOLDINGS BERHAD - RCPS 16/26,0.014152542373,0.01406779661,0.014915254237,0.082881355932,180.898305084746,784.745762711864,457.949152542373,0.00093220339,3,1,6
FIHB-PB,FEDERAL INTERNATIONAL HOLDINGS BERHAD - RCPS 18/28,0.00093220339,0.00093220339,0.00093220339,0.071101694915,0.033898305085,4093.33898305085,59.779661016949,-0.000423728814,0,0,1
FIMACOR,FIMA CORPORATION BHD,1.333898305085,1.331694915254,1.336610169492,1.921525423729,90.610169491525,111.728813559322,44.932203389831,0.003728813559,5,8,28
FITTERS,FITTERS DIVERSIFIED BHD,0.483220338983,0.475084745763,0.490677966102,0.481949152542,40628.1355932203,3336.50847457627,3626.38983050847,0.002033898305,15,29,15
FITTERS-WB,FITTERS DIVERSIFIED BERHAD - Warrants,0.019152542373,0.016694915254,0.021525423729,0.019830508475,12722.0847457627,18283.7457627119,12931.9322033898,0.001355932203,17,13,27
FLBHD,FOCUS LUMBER BERHAD,1.621694915254,1.600847457627,1.635593220339,1.617796610169,4529.83050847458,262.966101694915,241.71186440678,0.008474576271,19,33,7
FPGROUP,FOUNDPAC GROUP BERHAD,0.338728813559,0.33186440678,0.346186440678,0.338813559322,53104.5254237288,5167.86440677966,6219.23728813559,0.00406779661,21,26,12
FPI,FORMOSA PROSONIC INDUSTRIES,1.767457627119,1.753559322034,1.779491525424,1.767457627119,5881.69491525424,709.728813559322,311.101694915254,0.008474576271,17,24,18
FREIGHT,FREIGHT MANAGEMENT HLDGS BHD,0.607966101695,0.602627118644,0.615169491525,0.608474576271,3020.40677966102,739.135593220339,327.406779661017,0.003389830508,21,24,14
FRONTKN,FRONTKEN CORPORATION BHD,1.132288135593,1.110593220339,1.162711864407,1.138644067797,115950.440677966,2624.52542372881,3138.28813559322,0.012966101695,31,22,6
FSBM,FSBM HOLDINGS BHD,0,0,0,0.095,0,0,0,0,0,0,0
FSBM-WA,FSBM HOLDINGS BERHAD - WARR,0,0,0,0.025,0,0,0,0,0,0,0
G3,G3 GLOBAL BERHAD,0.688305084746,0.664322033898,0.716355932203,0.912288135593,3390.40677966102,126.576271186441,166.576271186441,0.010423728814,12,17,13
G3-WA,G3 GLOBAL BERHAD - WARRANTS 2017/2022,0.339576271186,0.328474576271,0.359745762712,0.826355932203,586.745762711864,110.474576271186,166,0.005677966102,10,4,8
GADANG,GADANG HOLDINGS BHD,0.714830508475,0.70093220339,0.734237288136,0.717796610169,99147.5254237288,1970.96610169492,1946.81355932203,0.008898305085,21,32,6
GADANG-WB,GADANG HOLDINGS BHD - WARRANTS 2016 / 2021,0.231016949153,0.22186440678,0.246101694915,0.234915254237,61995.5423728814,1718.10169491525,2292.42372881356,0.005169491525,28,22,9
GAMUDA,GAMUDA BHD,3.098644067797,3.054745762712,3.142711864407,3.107288135593,62463.9152542373,3655.13559322034,4470.40677966102,0.021355932203,27,24,8
GAMUDA-WE,GAMUDA BERHAD-WARRANTS E,0.270254237288,0.259830508475,0.279491525424,0.269830508475,27110.0508474576,2170.30508474576,1894.81355932203,0.00406779661,24,27,8
GASMSIA,GAS MALAYSIA BERHAD,2.758305084746,2.740677966102,2.772711864407,2.853389830508,1794.94915254237,1408.71186440678,280.966101694915,0.006440677966,20,23,14
GBGAQRS,GABUNGAN AQRS BERHAD,1.319830508475,1.295762711864,1.347118644068,1.325084745763,29793.7288135593,2525.10169491525,1627.42372881356,0.007966101695,29,18,12
GBGAQRS-WB,GABUNGAN AQRS BERHAD-WARRANTS B,0.383644067797,0.370847457627,0.396186440678,0.385423728814,55514.8813559322,2278.1186440678,2424.45762711864,0.004152542373,29,24,6
GCB,GUAN CHONG BHD,3.799830508475,3.751694915254,3.839152542373,3.803728813559,3933.1186440678,158.898305084746,801.305084745763,0.020847457627,27,27,5
GCE,GRAND CENTRAL ENTERPRISES BHD,0.244830508475,0.243559322034,0.245677966102,0.466949152542,49.661016949153,74.338983050847,90.389830508475,0.001271186441,3,5,23
GDEX,GD EXPRESS CARRIER BHD,0.333898305085,0.32686440678,0.341271186441,0.332542372881,56715.1186440678,7077.06779661017,4358.10169491525,0.003389830508,13,27,19
GDEX-WB,GD EXPRESS CARRIER  BERHAD- Warrants B 2015/2020,0.053813559322,0.050508474576,0.057711864407,0.054576271186,35149.1525423729,20646.8305084746,18903.2203389831,0.002118644068,18,7,34
GENM,GENTING MALAYSIA BERHAD,3.271525423729,3.234915254237,3.295254237288,3.264915254237,86753.7796610169,1642.30508474576,1493.89830508475,0.010508474576,18,27,14
GENP,GENTING PLANTATIONS BERHAD,10.428474576271,10.365762711864,10.510847457627,10.466779661017,4883.40677966102,3803.16949152542,945.71186440678,0.022372881356,35,16,8
GENP-WA,GENTING PLANTATIONS BERHAD-WARRANT A 13/19,2.495593220339,2.472372881356,2.561355932203,2.585593220339,732.966101694915,107.491525423729,160.338983050847,0.024406779661,40,9,9
GENTING,GENTING BHD,6.924406779661,6.856949152542,6.967118644068,6.9,31837.8983050847,626.508474576271,1223.22033898305,0.023728813559,21,34,4
GESHEN,GE-SHEN CORPORATION BHD,0.513644067797,0.509830508475,0.517118644068,0.631949152542,236.491525423729,123.237288135593,129.694915254237,0.003898305085,13,7,28
GETS,GETS GLOBAL BERHAD,0.198728813559,0.188898305085,0.21186440678,0.207033898305,63291.6440677966,1947.40677966102,1514.81355932203,0.002711864407,16,23,17
GHLSYS,GHL SYSTEMS BHD,1.671694915254,1.661694915254,1.689830508475,1.674915254237,2316.1186440678,560.762711864407,248.186440677966,0.004237288136,25,14,20
